#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
SAL_HB5959AA_AS.result.fasta	NODE_41_length_2829_cov_12.246114	2198	2311	+	Col440I_1	1-114/114	===============	0/0	100.00	91.23	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
SAL_HB5959AA_AS.result.fasta	NODE_43_length_2621_cov_10.586207	833	961	-	ColRNAI_1	1-128/130	========/======	1/1	98.46	82.95	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_HB5960AA_AS.result.fasta	NODE_24_length_35007_cov_53.218005	2572	3283	+	IncX4_2	1-712/712	===============	0/0	100.00	98.88	plasmidfinder	FN543504	IncX4_2__FN543504	
SAL_HB5960AA_AS.result.fasta	NODE_27_length_24561_cov_39.014406	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_HB5963AA_AS.result.fasta	NODE_51_length_24561_cov_13.148195	14766	15323	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_HB9471AA_AS.result.fasta	NODE_44_length_24582_cov_16.778818	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_HB9472AA_AS.result.fasta	NODE_40_length_24582_cov_17.365815	14787	15344	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_HB9484AA_AS.result.fasta	NODE_44_length_17522_cov_21.329635	2200	2757	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_HB9648AA_AS.result.fasta	NODE_35_length_24582_cov_18.294582	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_HB9687AA_AS.result.fasta	NODE_31_length_24561_cov_18.746664	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_HB9687AA_AS.result.fasta	NODE_51_length_2829_cov_463.812361	1410	1523	-	Col440I_1	1-114/114	===============	0/0	100.00	91.23	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
SAL_HC4453AA_AS.result.fasta	SAL_HC4453AA_AS_NODE_14_length_93882_cov_7.570370	48446	49088	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	100.00	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_HC4453AA_AS.result.fasta	SAL_HC4453AA_AS_NODE_14_length_93882_cov_7.570370	64172	64433	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_HC4464AA_AS.result.fasta	SAL_HC4464AA_AS_NODE_19_length_62315_cov_7.488390	48440	49082	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	100.00	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_HC4464AA_AS.result.fasta	SAL_HC4464AA_AS_NODE_26_length_31584_cov_7.477541	29415	29676	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_HC4472AA_AS.result.fasta	SAL_HC4472AA_AS_NODE_16_length_91759_cov_5.248754	1782	2043	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_HC4472AA_AS.result.fasta	SAL_HC4472AA_AS_NODE_16_length_91759_cov_5.248754	79909	80551	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	100.00	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_HC4478AA_AS.result.fasta	SAL_HC4478AA_AS_NODE_15_length_91747_cov_4.505323	11209	11851	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	100.00	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_HC4478AA_AS.result.fasta	SAL_HC4478AA_AS_NODE_15_length_91747_cov_4.505323	89705	89966	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_HC4481AA_AS.result.fasta	SAL_HC4481AA_AS_NODE_16_length_93850_cov_4.117218	48430	49072	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	100.00	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_HC4481AA_AS.result.fasta	SAL_HC4481AA_AS_NODE_16_length_93850_cov_4.117218	64156	64417	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_HC4482AA_AS.result.fasta	SAL_HC4482AA_AS_NODE_14_length_93862_cov_4.622436	29413	29674	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_HC4482AA_AS.result.fasta	SAL_HC4482AA_AS_NODE_14_length_93862_cov_4.622436	44758	45400	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	100.00	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_HD4888AA_AS.result.fasta	SAL_HD4888AA_AS_NODE_27_length_29574_cov_2.516637	9680	10322	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_HD4888AA_AS.result.fasta	SAL_HD4888AA_AS_NODE_29_length_26938_cov_2.430402	1927	2188	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_HD4888AA_AS.result.fasta	SAL_HD4888AA_AS_NODE_34_length_3700_cov_149.200610	3343	3473	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_HD4892AA_AS.result.fasta	SAL_HD4892AA_AS_NODE_37_length_23894_cov_4.029618	9203	9760	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_HD4893AA_AS.result.fasta	SAL_HD4893AA_AS_NODE_18_length_57150_cov_2.089995	1927	2188	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_HD4893AA_AS.result.fasta	SAL_HD4893AA_AS_NODE_18_length_57150_cov_2.089995	46849	47491	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_HD4894AA_AS.result.fasta	SAL_HD4894AA_AS_NODE_25_length_29575_cov_5.012007	19254	19896	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_HD4894AA_AS.result.fasta	SAL_HD4894AA_AS_NODE_4_length_362508_cov_4.453138	52168	52429	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_HD4895AA_AS.result.fasta	SAL_HD4895AA_AS_NODE_19_length_59040_cov_2.237205	3800	4061	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_HD4895AA_AS.result.fasta	SAL_HD4895AA_AS_NODE_19_length_59040_cov_2.237205	48722	49364	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_HD4896AA_AS.result.fasta	SAL_HD4896AA_AS_NODE_17_length_109001_cov_4.226132	14751	15308	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_HD4902AA_AS.result.fasta	SAL_HD4902AA_AS_NODE_16_length_94251_cov_2.063764	14822	15361	-	IncHI1B(R27)_1_R27	1-540/540	===============	0/0	100.00	100.00	plasmidfinder	AF250878	IncHI1B(R27)_1_R27_AF250878	
SAL_HD4902AA_AS.result.fasta	SAL_HD4902AA_AS_NODE_16_length_94251_cov_2.063764	28438	28857	+	IncHI1A_1	1-420/420	===============	0/0	100.00	99.76	plasmidfinder	AF250878	IncHI1A_1__AF250878	
SAL_HD4902AA_AS.result.fasta	SAL_HD4902AA_AS_NODE_16_length_94251_cov_2.063764	92934	93321	+	IncFIA(HI1)_1_HI1	1-388/388	===============	0/0	100.00	100.00	plasmidfinder	AF250878	IncFIA(HI1)_1_HI1_AF250878	
SAL_HD4905AA_AS.result.fasta	SAL_HD4905AA_AS_NODE_22_length_58175_cov_3.507575	1844	2105	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_HD4905AA_AS.result.fasta	SAL_HD4905AA_AS_NODE_22_length_58175_cov_3.507575	46766	47408	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_HD4906AA_AS.result.fasta	SAL_HD4906AA_AS_NODE_36_length_6851_cov_24.706953	6546	6676	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_HD4916AA_AS.result.fasta	SAL_HD4916AA_AS_NODE_46_length_1834_cov_6.069994	517	904	+	IncFIA(HI1)_1_HI1	1-388/388	===============	0/0	100.00	100.00	plasmidfinder	AF250878	IncFIA(HI1)_1_HI1_AF250878	
SAL_HD4916AA_AS.result.fasta	SAL_HD4916AA_AS_NODE_6_length_353644_cov_5.686737	63440	63859	-	IncHI1A_1	1-420/420	===============	0/0	100.00	99.76	plasmidfinder	AF250878	IncHI1A_1__AF250878	
SAL_HD4916AA_AS.result.fasta	SAL_HD4916AA_AS_NODE_6_length_353644_cov_5.686737	76936	77475	+	IncHI1B(R27)_1_R27	1-540/540	===============	0/0	100.00	100.00	plasmidfinder	AF250878	IncHI1B(R27)_1_R27_AF250878	
SAL_HD4925AA_AS.result.fasta	SAL_HD4925AA_AS_NODE_35_length_24459_cov_3.191768	9190	9747	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_HD4927AA_AS.result.fasta	SAL_HD4927AA_AS_NODE_16_length_96914_cov_4.924822	63390	63809	-	IncHI1A_1	1-420/420	===============	0/0	100.00	99.76	plasmidfinder	AF250878	IncHI1A_1__AF250878	
SAL_HD4927AA_AS.result.fasta	SAL_HD4927AA_AS_NODE_16_length_96914_cov_4.924822	76886	77425	+	IncHI1B(R27)_1_R27	1-540/540	===============	0/0	100.00	100.00	plasmidfinder	AF250878	IncHI1B(R27)_1_R27_AF250878	
SAL_HD4927AA_AS.result.fasta	SAL_HD4927AA_AS_NODE_40_length_12080_cov_5.271332	517	904	+	IncFIA(HI1)_1_HI1	1-388/388	===============	0/0	100.00	100.00	plasmidfinder	AF250878	IncFIA(HI1)_1_HI1_AF250878	
SAL_HD4929AA_AS.result.fasta	SAL_HD4929AA_AS_NODE_48_length_6656_cov_49.145925	6500	6630	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	88.55	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_HD4931AA_AS.result.fasta	SAL_HD4931AA_AS_NODE_20_length_85524_cov_4.978463	8100	8639	-	IncHI1B(R27)_1_R27	1-540/540	===============	0/0	100.00	100.00	plasmidfinder	AF250878	IncHI1B(R27)_1_R27_AF250878	
SAL_HD4931AA_AS.result.fasta	SAL_HD4931AA_AS_NODE_20_length_85524_cov_4.978463	21716	22135	+	IncHI1A_1	1-420/420	===============	0/0	100.00	99.76	plasmidfinder	AF250878	IncHI1A_1__AF250878	
SAL_HD4931AA_AS.result.fasta	SAL_HD4931AA_AS_NODE_57_length_6738_cov_29.336392	6500	6630	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	88.55	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_HD4931AA_AS.result.fasta	SAL_HD4931AA_AS_NODE_64_length_4724_cov_54.913231	4569	4699	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	88.55	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_HD4931AA_AS.result.fasta	SAL_HD4931AA_AS_NODE_79_length_1833_cov_5.166475	931	1318	-	IncFIA(HI1)_1_HI1	1-388/388	===============	0/0	100.00	100.00	plasmidfinder	AF250878	IncFIA(HI1)_1_HI1_AF250878	
SAL_HD4935AA_AS.result.fasta	SAL_HD4935AA_AS_NODE_14_length_91753_cov_3.802045	11209	11851	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	100.00	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_HD4935AA_AS.result.fasta	SAL_HD4935AA_AS_NODE_14_length_91753_cov_3.802045	89711	89972	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_HD4936AA_AS.result.fasta	SAL_HD4936AA_AS_NODE_25_length_34781_cov_4.227443	19253	19895	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_HD4936AA_AS.result.fasta	SAL_HD4936AA_AS_NODE_28_length_26932_cov_3.713125	24745	25006	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_HD4937AA_AS.result.fasta	SAL_HD4937AA_AS_NODE_18_length_54290_cov_3.164320	52179	52440	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_HD4937AA_AS.result.fasta	SAL_HD4937AA_AS_NODE_25_length_29580_cov_3.302791	9677	10319	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_HD4949AA_AS.result.fasta	SAL_HD4949AA_AS_NODE_24_length_34797_cov_3.046505	14883	15525	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_HD4949AA_AS.result.fasta	SAL_HD4949AA_AS_NODE_27_length_26822_cov_2.681119	1831	2092	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_HD4949AA_AS.result.fasta	SAL_HD4949AA_AS_NODE_32_length_3768_cov_162.074245	2584	2714	+	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_HD4971AA_AS.result.fasta	SAL_HD4971AA_AS_NODE_16_length_92331_cov_4.659887	14822	15361	-	IncHI1B(R27)_1_R27	1-540/540	===============	0/0	100.00	100.00	plasmidfinder	AF250878	IncHI1B(R27)_1_R27_AF250878	
SAL_HD4971AA_AS.result.fasta	SAL_HD4971AA_AS_NODE_16_length_92331_cov_4.659887	28438	28857	+	IncHI1A_1	1-420/420	===============	0/0	100.00	99.76	plasmidfinder	AF250878	IncHI1A_1__AF250878	
SAL_HD4971AA_AS.result.fasta	SAL_HD4971AA_AS_NODE_38_length_12083_cov_4.764009	11197	11584	-	IncFIA(HI1)_1_HI1	1-388/388	===============	0/0	100.00	100.00	plasmidfinder	AF250878	IncFIA(HI1)_1_HI1_AF250878	
SAL_HD4977AA_AS.result.fasta	SAL_HD4977AA_AS_NODE_17_length_91753_cov_3.352881	1782	2043	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_HD4977AA_AS.result.fasta	SAL_HD4977AA_AS_NODE_17_length_91753_cov_3.352881	79903	80545	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	100.00	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_HD4982AA_AS.result.fasta	SAL_HD4982AA_AS_NODE_18_length_87589_cov_4.322305	10067	10606	-	IncHI1B(R27)_1_R27	1-540/540	===============	0/0	100.00	100.00	plasmidfinder	AF250878	IncHI1B(R27)_1_R27_AF250878	
SAL_HD4982AA_AS.result.fasta	SAL_HD4982AA_AS_NODE_18_length_87589_cov_4.322305	23683	24102	+	IncHI1A_1	1-420/420	===============	0/0	100.00	99.76	plasmidfinder	AF250878	IncHI1A_1__AF250878	
SAL_HD4982AA_AS.result.fasta	SAL_HD4982AA_AS_NODE_39_length_12362_cov_4.521147	804	1191	+	IncFIA(HI1)_1_HI1	1-388/388	===============	0/0	100.00	100.00	plasmidfinder	AF250878	IncFIA(HI1)_1_HI1_AF250878	
SAL_IA5190AA_AS.scaffold.fasta	NODE_16_length_30647_cov_25.5994_ID_31	26649	26991	+	IncX3_1	37-374/374	.=======/======	4/5	90.37	80.17	plasmidfinder	JN247852	IncX3_1__JN247852	
SAL_IA5190AA_AS.scaffold.fasta	NODE_16_length_30647_cov_25.5994_ID_31	27638	28011	+	IncX1_1	1-374/374	===============	0/0	100.00	98.66	plasmidfinder	EU370913	IncX1_1__EU370913	
SAL_IA5190AA_AS.scaffold.fasta	NODE_17_length_29033_cov_22.2287_ID_33	24786	25047	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_IA5190AA_AS.scaffold.fasta	NODE_19_length_17428_cov_23.2885_ID_37	9716	10358	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_IA5190AA_AS.scaffold.fasta	NODE_24_length_3736_cov_3388.44_ID_47	3185	3315	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_IA5191AA_AS.scaffold.fasta	NODE_16_length_41419_cov_16.6169_ID_31	37172	37433	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_IA5191AA_AS.scaffold.fasta	NODE_20_length_17363_cov_18.368_ID_39	9716	10358	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_IA5194AA_AS.scaffold.fasta	NODE_13_length_41422_cov_16.4627_ID_25	37175	37436	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_IA5194AA_AS.scaffold.fasta	NODE_17_length_17370_cov_18.6256_ID_33	9716	10358	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_IA5201AA_AS.scaffold.fasta	NODE_15_length_41417_cov_11.3691_ID_29	3987	4248	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_IA5201AA_AS.scaffold.fasta	NODE_18_length_17386_cov_12.8721_ID_35	9716	10358	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_IA5205AA_AS.scaffold.fasta	NODE_18_length_41396_cov_11.2256_ID_35	37149	37410	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_IA5205AA_AS.scaffold.fasta	NODE_21_length_17402_cov_12.3617_ID_41	9716	10358	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_IA5208AA_AS.scaffold.fasta	NODE_14_length_35532_cov_23.1679_ID_27	26649	26991	+	IncX3_1	37-374/374	.=======/======	4/5	90.37	80.17	plasmidfinder	JN247852	IncX3_1__JN247852	
SAL_IA5208AA_AS.scaffold.fasta	NODE_14_length_35532_cov_23.1679_ID_27	27638	28011	+	IncX1_1	1-374/374	===============	0/0	100.00	98.66	plasmidfinder	EU370913	IncX1_1__EU370913	
SAL_IA5208AA_AS.scaffold.fasta	NODE_16_length_29034_cov_20.6553_ID_31	24787	25048	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_IA5208AA_AS.scaffold.fasta	NODE_18_length_17366_cov_20.7467_ID_35	9716	10358	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_IA5208AA_AS.scaffold.fasta	NODE_23_length_3736_cov_3178.17_ID_45	730	860	+	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_IA5209AA_AS.scaffold.fasta	NODE_14_length_35532_cov_26.4985_ID_27	26649	26991	+	IncX3_1	37-374/374	.=======/======	4/5	90.37	80.17	plasmidfinder	JN247852	IncX3_1__JN247852	
SAL_IA5209AA_AS.scaffold.fasta	NODE_14_length_35532_cov_26.4985_ID_27	27638	28011	+	IncX1_1	1-374/374	===============	0/0	100.00	98.66	plasmidfinder	EU370913	IncX1_1__EU370913	
SAL_IA5209AA_AS.scaffold.fasta	NODE_16_length_29034_cov_22.2914_ID_31	3987	4248	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_IA5209AA_AS.scaffold.fasta	NODE_18_length_17376_cov_23.2258_ID_35	7019	7661	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_IA5209AA_AS.scaffold.fasta	NODE_23_length_3736_cov_4072.64_ID_45	730	860	+	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_IA5212AA_AS.scaffold.fasta	NODE_13_length_35532_cov_26.6139_ID_25	26649	26991	+	IncX3_1	37-374/374	.=======/======	4/5	90.37	80.17	plasmidfinder	JN247852	IncX3_1__JN247852	
SAL_IA5212AA_AS.scaffold.fasta	NODE_13_length_35532_cov_26.6139_ID_25	27638	28011	+	IncX1_1	1-374/374	===============	0/0	100.00	98.66	plasmidfinder	EU370913	IncX1_1__EU370913	
SAL_IA5212AA_AS.scaffold.fasta	NODE_15_length_29033_cov_22.0831_ID_29	3987	4248	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_IA5212AA_AS.scaffold.fasta	NODE_17_length_17376_cov_23.4095_ID_33	9716	10358	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_IA5213AA_AS.scaffold.fasta	NODE_15_length_35532_cov_23.2086_ID_29	26649	26991	+	IncX3_1	37-374/374	.=======/======	4/5	90.37	80.17	plasmidfinder	JN247852	IncX3_1__JN247852	
SAL_IA5213AA_AS.scaffold.fasta	NODE_15_length_35532_cov_23.2086_ID_29	27638	28011	+	IncX1_1	1-374/374	===============	0/0	100.00	98.66	plasmidfinder	EU370913	IncX1_1__EU370913	
SAL_IA5213AA_AS.scaffold.fasta	NODE_16_length_29033_cov_19.5633_ID_31	24786	25047	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_IA5213AA_AS.scaffold.fasta	NODE_18_length_17407_cov_20.8772_ID_35	9716	10358	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_IA5213AA_AS.scaffold.fasta	NODE_22_length_3736_cov_2482.21_ID_43	3067	3197	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_IA5214AA_AS.scaffold.fasta	NODE_13_length_39316_cov_16.9524_ID_25	1927	2188	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_IA5214AA_AS.scaffold.fasta	NODE_16_length_17407_cov_17.7219_ID_31	7049	7691	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_IA5215AA_AS.scaffold.fasta	NODE_16_length_41411_cov_16.7288_ID_31	37164	37425	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_IA5215AA_AS.scaffold.fasta	NODE_20_length_17407_cov_18.0593_ID_39	9716	10358	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_IA5216AA_AS.scaffold.fasta	NODE_19_length_17338_cov_12.3617_ID_37	9716	10358	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_IA5216AA_AS.scaffold.fasta	NODE_22_length_7687_cov_11.0683_ID_43	3440	3701	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_IA5218AA_AS.scaffold.fasta	NODE_15_length_41421_cov_17.3438_ID_29	37174	37435	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_IA5218AA_AS.scaffold.fasta	NODE_19_length_17408_cov_17.9828_ID_37	7051	7693	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_IA5218AA_AS.scaffold.fasta	NODE_23_length_2829_cov_1919.71_ID_45	2480	2593	-	Col440I_1	1-114/114	===============	0/0	100.00	91.23	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
SAL_IA5219AA_AS.scaffold.fasta	NODE_14_length_41436_cov_16.286_ID_27	37189	37450	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_IA5219AA_AS.scaffold.fasta	NODE_18_length_17424_cov_17.2191_ID_35	7067	7709	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_IC2155AA_AS.result.fasta	SAL_IC2155AA_AS_NODE_28_length_24561_cov_43.874478	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_IC2156AA_AS.result.fasta	SAL_IC2156AA_AS_NODE_29_length_24561_cov_45.623885	14766	15323	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
